# conflictIndex, flightIndex1, flightIndex2, lat1, lon1, time1, lat2, lon2, time2
3576, 319, 342, 52.308613, 4.763889, 520.000000, 52.308613, 4.763889, 544.000000
3577, 321, 296, 52.308613, 4.763889, 535.000000, 52.308613, 4.763889, 504.000000
3578, 321, 342, 52.308613, 4.763889, 535.000000, 52.308613, 4.763889, 544.000000
3579, 343, 296, 52.308613, 4.763889, 535.000000, 52.308613, 4.763889, 504.000000
3580, 343, 342, 52.308613, 4.763889, 535.000000, 52.308613, 4.763889, 544.000000
3581, 410, 296, 52.308613, 4.763889, 537.000000, 52.308613, 4.763889, 504.000000
3582, 410, 342, 52.308613, 4.763889, 537.000000, 52.308613, 4.763889, 544.000000
3583, 517, 296, 52.308613, 4.763889, 498.000000, 52.308613, 4.763889, 504.000000
3584, 517, 342, 52.308613, 4.763889, 498.000000, 52.308613, 4.763889, 544.000000
3585, 147, 308, 52.308613, 4.763889, 583.000000, 52.308613, 4.763889, 526.000000
3586, 197, 447, 52.308613, 4.763889, 601.000000, 52.308613, 4.763889, 659.000000
3587, 207, 308, 52.308613, 4.763889, 583.000000, 52.308613, 4.763889, 526.000000
3588, 336, 354, 52.308613, 4.763889, 548.000000, 52.308613, 4.763889, 574.000000
3589, 342, 308, 52.308613, 4.763889, 544.000000, 52.308613, 4.763889, 526.000000
3590, 354, 308, 52.308613, 4.763889, 574.000000, 52.308613, 4.763889, 526.000000
3591, 361, 308, 52.308613, 4.763889, 562.000000, 52.308613, 4.763889, 526.000000
3592, 363, 308, 52.308613, 4.763889, 582.000000, 52.308613, 4.763889, 526.000000
3593, 363, 354, 52.423515, 4.638053, 583.000000, 52.429611, 4.629694, 575.000000
3594, 376, 308, 52.308613, 4.763889, 556.000000, 52.308613, 4.763889, 526.000000
3595, 384, 308, 52.308613, 4.763889, 579.000000, 52.308613, 4.763889, 526.000000
3596, 402, 308, 52.308613, 4.763889, 581.000000, 52.308613, 4.763889, 526.000000
3597, 21, 354, 52.308613, 4.763889, 608.000000, 52.308613, 4.763889, 574.000000
3598, 447, 484, 52.420815, 4.621046, 660.000000, 52.425476, 4.630764, 698.000000
3599, 457, 484, 52.308613, 4.763889, 668.000000, 52.308613, 4.763889, 697.000000
3600, 484, 447, 52.542152, 4.496944, 699.000000, 52.534966, 4.502959, 650.000000
3601, 496, 484, 52.420815, 4.621046, 706.000000, 52.425476, 4.630764, 698.000000
3602, 497, 484, 52.424580, 4.637050, 692.000000, 52.425476, 4.630764, 698.000000
3603, 497, 447, 52.540375, 4.509552, 693.000000, 52.534966, 4.502959, 650.000000
3604, 246, 587, 52.308613, 4.763889, 805.000000, 52.308613, 4.763889, 813.000000
3605, 587, 587, 52.308613, 4.763889, 791.000000, 52.308613, 4.763889, 813.000000
3606, 711, 587, 52.308613, 4.763889, 807.000000, 52.308613, 4.763889, 813.000000
3607, 661, 692, 52.308613, 4.763889, 924.000000, 52.308613, 4.763889, 975.000000
3608, 666, 661, 52.308613, 4.763889, 939.000000, 52.308613, 4.763889, 924.000000
3609, 666, 692, 52.425476, 4.630764, 940.000000, 52.423576, 4.622660, 976.000000
3610, 670, 661, 52.308613, 4.763889, 941.000000, 52.308613, 4.763889, 924.000000
3611, 670, 692, 52.422562, 4.633342, 942.000000, 52.423576, 4.622660, 976.000000
3612, 672, 661, 52.308613, 4.763889, 956.000000, 52.308613, 4.763889, 924.000000
3613, 745, 954, 52.308613, 4.763889, 1276.000000, 52.308613, 4.763889, 1310.000000
3614, 757, 868, 52.308613, 4.763889, 1712.000000, 52.308613, 4.763889, 1743.000000
3615, 779, 868, 52.308613, 4.763889, 1709.000000, 52.308613, 4.763889, 1743.000000
3616, 840, 868, 52.308613, 4.763889, 1713.000000, 52.308613, 4.763889, 1743.000000
3617, 852, 852, 52.308613, 4.763889, 1724.000000, 52.308613, 4.763889, 1713.000000
3618, 949, 852, 52.302780, 4.594798, 1700.000000, 52.305904, 4.590783, 1723.000000
3619, 949, 868, 52.308613, 4.763889, 1701.000000, 52.308613, 4.763889, 1743.000000
3620, 718, 829, 52.308613, 4.763889, 1764.000000, 52.308613, 4.763889, 1709.000000
3621, 943, 0, 52.308613, 4.763889, 1873.000000, 52.308613, 4.763889, 1836.000000
3622, 291, 373, 52.322617, 5.893192, 510.000000, 52.324505, 5.891907, 563.000000
3623, 382, 382, 52.675400, 5.478365, 578.000000, 52.670101, 5.475660, 566.000000
3624, 524, 682, 52.509159, 5.441155, 751.000000, 52.511806, 5.439768, 788.000000
3625, 829, 829, 52.794334, 8.773161, 1740.000000, 52.792805, 8.765272, 1723.000000
3626, 806, 0, 52.779251, 9.205513, 1725.000000, 52.781559, 9.204497, 1742.000000
3627, 829, 829, 52.781559, 9.204497, 1742.000000, 52.779251, 9.205513, 1725.000000
3628, 806, 829, 52.762974, 9.644150, 1727.000000, 52.765480, 9.634183, 1744.000000
3629, 235, 97, 52.672157, 10.383380, 87.000000, 52.671051, 10.379761, 98.000000
3630, 235, 210, 52.569248, 10.540384, 86.000000, 52.568478, 10.537234, 97.000000
3631, 829, 829, 52.559685, 13.287711, 1761.000000, 52.559685, 13.287711, 1744.000000
3632, 221, 86, 52.925037, -116.876228, 309.000000, 52.927441, -116.873482, 312.000000
3633, 399, 357, 52.901283, -71.678627, 925.000000, 52.901283, -71.678627, 897.000000
3634, 399, 357, 53.081684, -71.341949, 923.000000, 53.081684, -71.341949, 895.000000
3635, 470, 883, 52.952015, -71.056511, 1003.000000, 52.952015, -71.056511, 949.000000
3636, 608, 539, 52.892666, -65.661346, 1101.000000, 52.892666, -65.661346, 1045.000000
3637, 539, 629, 52.978828, -65.510857, 1044.000000, 52.978828, -65.510857, 1100.000000
3638, 38, 116, 53.058346, -28.328888, 376.000000, 53.058346, -28.328888, 338.000000
3639, 38, 136, 53.184540, -27.202419, 381.000000, 53.184540, -27.202419, 343.000000
3640, 38, 136, 53.228706, -26.750841, 383.000000, 53.228706, -26.750841, 345.000000
3641, 35, 0, 52.928299, -25.754578, 385.000000, 52.928299, -25.754578, 349.000000
3642, 35, 347, 52.930233, -23.660477, 394.000000, 52.930233, -23.660477, 358.000000
3643, 35, 0, 52.922665, -23.193750, 396.000000, 52.922665, -23.193750, 360.000000
3644, 35, 189, 52.825359, -20.602390, 407.000000, 52.825359, -20.602390, 371.000000
3645, 273, 278, 53.150925, -2.788764, 448.000000, 53.150925, -2.788764, 464.000000
3646, 482, 529, 53.140881, -2.703103, 722.000000, 53.139866, -2.702253, 770.000000
3647, 705, 697, 52.999065, -2.911880, 1017.000000, 52.999634, -2.912150, 1018.000000
3648, 514, 550, 53.041084, -2.555847, 749.000000, 53.039913, -2.554745, 769.000000
3649, 697, 818, 52.817486, -2.592305, 1016.000000, 52.816216, -2.590886, 1015.000000
3650, 818, 818, 52.814552, -2.585727, 973.000000, 52.816216, -2.590886, 1015.000000
3651, 399, 365, 52.988270, -2.008812, 621.000000, 52.988270, -2.008812, 593.000000
3652, 400, 400, 53.225113, 2.449444, 595.000000, 53.225113, 2.449444, 570.000000
3653, 235, 97, 53.185951, 9.589852, 92.000000, 53.183228, 9.584616, 103.000000
3654, 221, 86, 53.462124, -116.252930, 314.000000, 53.463367, -116.251472, 317.000000
3655, 675, 674, 53.536243, -93.808723, 1365.000000, 53.534859, -93.811806, 1364.000000
3656, 675, 675, 53.696331, -93.467697, 1363.000000, 53.697239, -93.465904, 1362.000000
3657, 367, 390, 53.579639, -70.972221, 907.000000, 53.583057, -70.964546, 917.000000
3658, 399, 359, 53.347157, -70.831482, 920.000000, 53.347157, -70.831482, 892.000000
3659, 470, 435, 53.347977, -70.208397, 998.000000, 53.347977, -70.208397, 944.000000
3660, 608, 541, 53.321423, -64.902710, 1096.000000, 53.321423, -64.902710, 1040.000000
3661, 698, 0, 53.409161, -63.502720, 1284.000000, 53.412289, -63.507877, 1281.000000
3662, 81, 143, 53.393864, -37.926517, 390.000000, 53.393864, -37.926517, 368.000000
3663, 81, 143, 53.506294, -37.493626, 392.000000, 53.506294, -37.493626, 370.000000
3664, 54, 0, 53.421333, -6.270075, 445.000000, 53.421333, -6.270075, 404.000000
3665, 157, 283, 53.421333, -6.270075, 459.000000, 53.421333, -6.270075, 511.000000
3666, 77, 284, 53.421333, -6.270075, 494.000000, 53.421333, -6.270075, 535.000000
3667, 181, 284, 53.421333, -6.270075, 503.000000, 53.421333, -6.270075, 535.000000
3668, 283, 284, 53.421333, -6.270075, 511.000000, 53.421333, -6.270075, 535.000000
3669, 284, 284, 53.572308, -6.595094, 537.000000, 53.575851, -6.590558, 513.000000
3670, 292, 284, 53.421333, -6.270075, 532.000000, 53.421333, -6.270075, 535.000000
3671, 422, 547, 53.790844, -4.392246, 669.000000, 53.790844, -4.392246, 704.000000
3672, 549, 525, 53.705181, -4.224627, 792.000000, 53.706223, -4.226435, 774.000000
3673, 278, 278, 53.793453, -3.815683, 471.000000, 53.793453, -3.815683, 455.000000
3674, 482, 560, 53.729324, -3.606499, 728.000000, 53.729378, -3.607639, 776.000000
3675, 514, 560, 53.729324, -3.606499, 756.000000, 53.729378, -3.607639, 776.000000
3676, 273, 278, 53.429226, -3.224314, 451.000000, 53.429226, -3.224314, 467.000000
3677, 465, 547, 53.353889, -2.275000, 694.000000, 53.353889, -2.275000, 664.000000
3678, 475, 547, 53.353889, -2.275000, 703.000000, 53.353889, -2.275000, 664.000000
3679, 400, 400, 53.702213, 1.929031, 599.000000, 53.702213, 1.929031, 574.000000
3680, 235, 235, 53.699608, 8.783906, 97.000000, 53.698242, 8.779840, 108.000000
3681, 235, 97, 53.494160, 9.107711, 95.000000, 53.491821, 9.102797, 106.000000
3682, 174, 201, 54.054935, -83.090309, 253.000000, 54.054935, -83.090309, 270.000000
3683, 399, 357, 53.942936, -69.620392, 913.000000, 53.942936, -69.620392, 885.000000
3684, 81, 0, 54.097202, -35.109489, 403.000000, 54.097202, -35.109489, 381.000000
3685, 64, 120, 53.805851, -33.458244, 382.000000, 53.805851, -33.458244, 414.000000
3686, 175, 411, 54.185364, -15.383429, 683.000000, 54.188004, -15.391643, 689.000000
3687, 790, 850, 54.214645, -9.846413, 1629.000000, 54.214645, -9.846413, 1670.000000
3688, 397, 433, 54.161591, -7.922162, 663.000000, 54.160484, -7.923561, 679.000000
3689, 430, 1206, 54.018337, -5.521380, 678.000000, 54.018337, -5.521380, 727.000000
3690, 512, 613, 53.857464, -5.168874, 766.000000, 53.857464, -5.168874, 725.000000
3691, 613, 434, 54.018337, -5.521380, 727.000000, 54.018337, -5.521380, 678.000000
3692, 710, 705, 54.293739, -5.416869, 1039.000000, 54.293739, -5.416869, 1033.000000
3693, 525, 555, 54.129658, -5.074899, 779.000000, 54.128353, -5.072284, 797.000000
3694, 549, 525, 54.044575, -4.901236, 796.000000, 54.045856, -4.903746, 778.000000
3695, 697, 710, 54.128353, -5.072284, 1031.000000, 54.131779, -5.080057, 1030.000000
3696, 710, 705, 54.044575, -4.901236, 1036.000000, 54.047928, -4.908718, 1029.000000
3697, 273, 436, 54.239487, -4.574693, 460.000000, 54.239487, -4.574693, 476.000000
3698, 482, 550, 54.205982, -4.383899, 733.000000, 54.206467, -4.386363, 781.000000
3699, 514, 550, 54.205982, -4.383899, 761.000000, 54.206467, -4.386363, 781.000000
3700, 310, 330, 54.136742, -3.672379, 576.000000, 54.136742, -3.672379, 560.000000
3701, 310, 330, 53.880508, -3.199268, 573.000000, 53.880508, -3.199268, 557.000000
3702, 357, 551, 54.206039, -3.437883, 604.000000, 54.206039, -3.437883, 632.000000
3703, 470, 424, 54.107002, -2.741744, 698.000000, 54.107002, -2.741744, 644.000000
3704, 400, 371, 54.159824, 1.388422, 603.000000, 54.159824, 1.388422, 578.000000
3705, 199, 354, 54.244720, 2.431385, 610.000000, 54.248928, 2.420693, 552.000000
3706, 539, 608, 53.818298, 4.095393, 737.000000, 53.818298, 4.095393, 793.000000
3707, 608, 539, 53.818298, 4.095393, 793.000000, 53.818298, 4.095393, 737.000000
3708, 235, 97, 54.110386, 8.131149, 101.000000, 54.111729, 8.130925, 112.000000
3709, 221, 221, 54.715611, -114.718437, 326.000000, 54.718906, -114.714241, 329.000000
3710, 430, 0, 54.406471, -91.896065, 1032.000000, 54.406471, -91.896065, 1081.000000
3711, 512, 613, 54.484158, -91.717957, 1121.000000, 54.484158, -91.717957, 1080.000000
3712, 430, 613, 54.638676, -91.359856, 1029.000000, 54.638676, -91.359856, 1078.000000
3713, 174, 201, 54.665745, -81.079002, 262.000000, 54.665745, -81.079002, 279.000000
3714, 413, 382, 54.729706, -68.253006, 935.000000, 54.733040, -68.281677, 885.000000
3715, 351, 393, 54.789661, -67.114220, 864.000000, 54.790718, -67.070374, 886.000000
3716, 563, 0, 54.495342, -55.516445, 1062.000000, 54.502419, -55.524696, 1019.000000
3717, 81, 143, 54.346142, -34.020321, 408.000000, 54.346142, -34.020321, 386.000000
3718, 81, 143, 54.441723, -33.585144, 410.000000, 54.441723, -33.585144, 388.000000
3719, 143, 143, 54.534664, -33.149723, 390.000000, 54.534664, -33.149723, 412.000000
3720, 132, 83, 54.558815, -24.360786, 412.000000, 54.558815, -24.360786, 441.000000
3721, 83, 132, 54.558815, -24.360786, 441.000000, 54.558815, -24.360786, 412.000000
3722, 132, 202, 54.635349, -23.695856, 415.000000, 54.635349, -23.695856, 444.000000
3723, 83, 0, 54.635349, -23.695856, 444.000000, 54.635349, -23.695856, 415.000000
3724, 132, 206, 54.681496, -23.247604, 417.000000, 54.681496, -23.247604, 446.000000
3725, 83, 0, 54.681496, -23.247604, 446.000000, 54.681496, -23.247604, 417.000000
3726, 132, 206, 54.723995, -22.795265, 419.000000, 54.723995, -22.795265, 448.000000
3727, 83, 0, 54.723995, -22.795265, 448.000000, 54.723995, -22.795265, 419.000000
3728, 132, 83, 54.762211, -22.339575, 421.000000, 54.762211, -22.339575, 450.000000
3729, 83, 0, 54.762211, -22.339575, 450.000000, 54.762211, -22.339575, 421.000000
3730, 174, 206, 54.752518, -17.263987, 518.000000, 54.752518, -17.263987, 535.000000
3731, 679, 0, 54.756622, -9.396842, 1010.000000, 54.752274, -9.390621, 1054.000000
3732, 850, 850, 54.333813, -8.276847, 1677.000000, 54.333813, -8.276847, 1636.000000
3733, 850, 790, 54.367180, -7.827719, 1679.000000, 54.367180, -7.827719, 1638.000000
3734, 790, 0, 54.415997, -7.152370, 1641.000000, 54.415997, -7.152370, 1682.000000
3735, 790, 850, 54.431641, -6.926853, 1642.000000, 54.431641, -6.926853, 1683.000000
3736, 613, 430, 54.414921, -6.412294, 732.000000, 54.414921, -6.412294, 683.000000
3737, 705, 705, 54.783535, -6.474443, 1038.000000, 54.778507, -6.469279, 1039.000000
3738, 710, 705, 54.778507, -6.469279, 1045.000000, 54.778507, -6.469279, 1039.000000
3739, 701, 0, 54.473255, -6.258696, 1722.000000, 54.478088, -6.248661, 1686.000000
3740, 525, 549, 54.458450, -5.766805, 783.000000, 54.456970, -5.764775, 801.000000
3741, 697, 710, 54.538136, -5.939781, 1036.000000, 54.542221, -5.946342, 1035.000000
3742, 705, 735, 54.542221, -5.946342, 1035.000000, 54.538136, -5.939781, 1042.000000
3743, 585, 555, 54.375538, -5.590471, 857.000000, 54.375538, -5.590471, 800.000000
3744, 790, 0, 54.667034, -3.287445, 1658.000000, 54.667034, -3.287445, 1699.000000
3745, 790, 850, 54.695557, -2.828720, 1660.000000, 54.695557, -2.828720, 1701.000000
3746, 850, 790, 54.695557, -2.828720, 1701.000000, 54.695557, -2.828720, 1660.000000
3747, 790, 0, 54.738506, -2.139281, 1663.000000, 54.738506, -2.139281, 1704.000000
3748, 850, 0, 54.738506, -2.139281, 1704.000000, 54.738506, -2.139281, 1663.000000
3749, 790, 0, 54.766762, -1.679598, 1665.000000, 54.766762, -1.679598, 1706.000000
3750, 850, 0, 54.766762, -1.679598, 1706.000000, 54.766762, -1.679598, 1665.000000
3751, 306, 333, 54.786358, -0.732049, 541.000000, 54.788090, -0.713385, 569.000000
3752, 235, 97, 54.621223, 7.300061, 106.000000, 54.625435, 7.305160, 117.000000
3753, 235, 235, 54.519135, 7.467576, 105.000000, 54.522770, 7.471886, 116.000000
3754, 221, 86, 54.925076, -114.450279, 328.000000, 54.929485, -114.444603, 331.000000
3755, 512, 728, 55.176941, -90.070320, 1112.000000, 55.176941, -90.070320, 1071.000000
3756, 586, -43, 55.051891, -87.491020, 1026.000000, 55.055988, -87.512070, 1077.000000
3757, 575, 560, 54.909054, -69.419250, 1108.000000, 54.913746, -69.328278, 1068.000000
3758, 372, 359, 54.964806, -68.310234, 888.000000, 54.963249, -67.850220, 872.000000
3759, 479, 493, 55.000568, -68.245979, 999.000000, 54.997124, -67.966553, 1012.000000
3760, 550, 482, 54.975838, -67.700127, 1050.000000, 54.982544, -67.625755, 1021.000000
3761, 507, 487, 54.913170, -67.567780, 1029.000000, 54.912029, -67.594963, 1000.000000
3762, 357, 399, 55.240082, -66.762512, 869.000000, 55.240082, -66.762512, 897.000000
3763, 507, 509, 55.246178, -66.893356, 1025.000000, 55.253696, -66.887215, 984.000000
3764, 334, 370, 54.964493, -66.567017, 822.000000, 54.962673, -66.262642, 878.000000
3765, 647, 666, 55.018574, -66.342278, 1218.000000, 55.015945, -66.154488, 1242.000000
3766, 336, 370, 55.098328, -65.978401, 850.000000, 55.104813, -65.982880, 868.000000
3767, 459, 519, 55.231907, -65.258293, 961.000000, 55.231907, -65.258293, 1008.000000
3768, 475, 0, 54.962276, -64.928726, 985.000000, 54.962109, -64.930443, 991.000000
3769, 443, 400, 55.092190, -61.354576, 934.000000, 55.090466, -61.394295, 876.000000
3770, 539, 608, 55.141560, -61.321388, 1018.000000, 55.141560, -61.321388, 1074.000000
3771, 585, 555, 54.960381, -58.026440, 1083.000000, 54.965118, -58.322083, 1036.000000
3772, 453, 0, 55.174709, -57.459522, 934.000000, 55.174709, -57.459522, 899.000000
3773, 143, 143, 54.849815, -31.639437, 397.000000, 54.849815, -31.639437, 419.000000
3774, 83, 132, 54.796257, -21.881454, 452.000000, 54.796257, -21.881454, 423.000000
3775, 83, 132, 54.827934, -21.420862, 454.000000, 54.827934, -21.420862, 425.000000
3776, 64, 202, 54.959240, -20.799730, 436.000000, 54.966702, -21.044165, 465.000000
3777, 64, 202, 54.984215, -20.308250, 438.000000, 54.988243, -20.578091, 467.000000
3778, 120, 202, 54.984215, -20.308250, 470.000000, 54.988243, -20.578091, 467.000000
3779, 83, 132, 55.074818, -16.024361, 477.000000, 55.074818, -16.024361, 448.000000
3780, 395, 433, 54.922394, -9.969767, 644.000000, 54.922134, -9.829100, 690.000000
3781, 397, 433, 54.923717, -9.827391, 674.000000, 54.922134, -9.829100, 690.000000
3782, 586, 453, 54.871128, -6.744210, 696.000000, 54.872780, -6.737611, 721.000000
3783, 585, 549, 54.857491, -6.648000, 863.000000, 54.857491, -6.648000, 806.000000
3784, 799, 735, 54.982697, -6.597591, 1135.000000, 54.978947, -6.917483, 1080.000000
3785, 438, 601, 54.970936, -6.384782, 695.000000, 54.966778, -5.855589, 748.000000
3786, 273, 278, 54.928772, -5.833457, 468.000000, 54.928772, -5.833457, 484.000000
3787, 529, 550, 55.124184, -6.001398, 791.000000, 55.122890, -6.000087, 771.000000
3788, 310, 330, 54.877220, -5.132101, 585.000000, 54.877220, -5.132101, 569.000000
3789, 550, 514, 54.946896, -5.443493, 777.000000, 54.943123, -5.670265, 769.000000
3790, 310, 0, 54.797157, -4.966873, 584.000000, 54.797157, -4.966873, 568.000000
3791, 308, 354, 55.023651, 0.853044, 552.000000, 55.028263, 0.975862, 569.000000
3792, 199, 347, 55.249146, 1.107436, 599.000000, 55.240997, 1.110962, 561.000000
3793, 850, 0, 54.963078, 1.329106, 1719.000000, 54.963078, 1.329106, 1678.000000
3794, 199, 336, 54.969620, 1.484495, 602.000000, 54.977074, 1.016533, 560.000000
3795, 363, 336, 54.981144, 1.725326, 605.000000, 54.977074, 1.016533, 560.000000
3796, 501, 587, 54.982864, 2.281245, 725.000000, 677.000000, 205340.000000, 763.000000
3797, 850, 0, 55.017765, 2.033093, 1722.000000, 55.017765, 2.033093, 1681.000000
3798, 403, 382, 54.938305, 2.626631, 623.000000, 54.935299, 2.735751, 597.000000
3799, 608, 0, 55.010136, 2.498554, 804.000000, 55.010136, 2.498554, 748.000000
3800, 850, 850, 55.081543, 2.744236, 1725.000000, 55.081543, 2.744236, 1685.000000
3801, 850, 850, 55.081543, 2.744236, 1726.000000, 55.081543, 2.744236, 1685.000000
3802, 459, 519, 54.953606, 3.273606, 682.000000, 54.953606, 3.273606, 729.000000
3803, 221, 519, 54.956760, 3.057360, 778.000000, 54.953606, 3.273606, 729.000000
3804, 790, 0, 55.132950, 3.221534, 1687.000000, 55.132950, 3.221534, 1728.000000
3805, 334, 517, 54.973282, 3.742414, 526.000000, 54.981232, 3.537373, 514.000000
3806, 850, 850, 55.285839, 4.661860, 1734.000000, 55.285839, 4.661860, 1693.000000
3807, 97, 235, 54.934032, 6.800124, 120.000000, 54.927494, 6.792322, 109.000000
3808, 221, 86, 55.446301, -113.767273, 333.000000, 55.453743, -113.757362, 336.000000
3809, 174, 201, 55.396561, -78.528770, 273.000000, 55.396561, -78.528770, 290.000000
3810, 201, 201, 55.689369, -77.310219, 295.000000, 55.689369, -77.310219, 278.000000
3811, 174, 201, 55.737301, -77.057114, 279.000000, 55.737301, -77.057114, 296.000000
3812, 507, 482, 55.410671, -66.550827, 1023.000000, 55.415565, -66.543266, 1015.000000
3813, 519, 0, 55.593334, -64.578232, 1004.000000, 55.593334, -64.578232, 957.000000
3814, 688, 678, 55.593334, -64.578232, 1259.000000, 55.592117, -64.581375, 1241.000000
3815, 608, 546, 55.531612, -60.450176, 1069.000000, 55.531612, -60.450176, 1013.000000
3816, 405, 348, 55.485809, -59.545197, 873.000000, 55.488865, -59.540836, 828.000000
3817, 710, 705, 55.385075, -56.883987, 1260.000000, 55.379570, -56.871071, 1254.000000
3818, 705, 710, 55.585926, -56.297661, 1251.000000, 55.591854, -56.301674, 1257.000000
3819, 453, 433, 55.727848, -55.910461, 926.000000, 55.727848, -55.910461, 891.000000
3820, 705, 1245, 55.721645, -55.912369, 1249.000000, 55.727848, -55.910461, 1255.000000
3821, 150, 0, 55.529991, -40.099068, 1737.000000, 55.521915, -40.100861, 1746.000000
3822, 81, 143, 55.660702, -26.922079, 441.000000, 55.660702, -26.922079, 419.000000
3823, 397, 433, 55.618259, -11.823495, 685.000000, 55.615131, -11.825582, 701.000000
3824, 697, 1054, 55.768082, -8.861032, 1052.000000, 55.768082, -8.861032, 1058.000000
3825, 525, 549, 55.551414, -8.295647, 797.000000, 55.547279, -8.295476, 815.000000
3826, 697, 710, 55.547279, -8.295476, 1049.000000, 55.547279, -8.295476, 1055.000000
3827, 64, 132, 55.353634, -7.652726, 491.000000, 55.353634, -7.652726, 523.000000
3828, 83, 202, 55.630123, -7.121740, 517.000000, 55.630123, -7.121740, 488.000000
3829, 482, 601, 55.650208, -7.013146, 749.000000, 55.650208, -7.013146, 777.000000
3830, 529, 514, 55.566345, -6.843158, 796.000000, 55.563259, -6.842118, 776.000000
3831, 482, 514, 55.300388, -6.333888, 745.000000, 55.300388, -6.333888, 773.000000
3832, 459, 519, 55.312790, 2.843944, 685.000000, 55.312790, 2.843944, 732.000000
3833, 850, 790, 55.333111, 5.141199, 1736.000000, 55.333111, 5.141199, 1695.000000
3834, 790, 0, 55.600079, 9.891771, 1715.000000, 55.600079, 9.891771, 1756.000000
3835, 335, 318, 55.617916, 12.655972, 525.000000, 55.617916, 12.655972, 538.000000
3836, 452, 439, 55.617916, 12.655972, 637.000000, 55.617916, 12.655972, 631.000000
3837, 850, 790, 55.622852, 12.494432, 1767.000000, 55.622852, 12.494432, 1726.000000
3838, 174, 0, 55.880920, -76.290718, 282.000000, 55.880920, -76.290718, 299.000000
3839, 174, 201, 56.105885, -75.002853, 287.000000, 56.105885, -75.002853, 304.000000
3840, 174, 201, 56.189377, -74.486320, 289.000000, 56.189377, -74.486320, 306.000000
3841, 174, 0, 56.268791, -73.970474, 291.000000, 56.268791, -73.970474, 308.000000
3842, 357, 402, 55.865284, -65.257423, 861.000000, 55.865284, -65.257423, 889.000000
3843, 357, 399, 56.247517, -64.280258, 856.000000, 56.247517, -64.280258, 884.000000
3844, 519, 459, 56.216568, -63.344402, 997.000000, 56.216568, -63.344402, 950.000000
3845, 608, 539, 55.988819, -59.376770, 1063.000000, 55.988819, -59.376770, 1007.000000
3846, 539, 0, 56.138821, -59.011723, 1005.000000, 56.138821, -59.011723, 1061.000000
3847, 608, 546, 56.138821, -59.011723, 1061.000000, 56.138821, -59.011723, 1005.000000
3848, 453, 422, 55.928753, -55.315479, 923.000000, 55.928753, -55.315479, 888.000000
3849, 81, 143, 55.800194, -25.574589, 447.000000, 55.800194, -25.574589, 425.000000
3850, 81, 0, 56.176224, -23.159903, 458.000000, 56.176224, -23.159903, 436.000000
3851, 369, 375, 56.057392, -9.631595, 641.000000, 56.053207, -9.631907, 643.000000
3852, 375, 375, 56.192684, -10.022305, 645.000000, 56.196896, -10.021735, 643.000000
3853, 422, 375, 56.123100, -9.826740, 699.000000, 56.123100, -9.826740, 644.000000
3854, 525, 555, 55.987080, -9.437662, 803.000000, 55.982903, -9.437847, 821.000000
3855, 585, 549, 55.911789, -9.244739, 877.000000, 55.911789, -9.244739, 820.000000
3856, 482, 550, 56.159893, -8.063812, 755.000000, 56.164700, -8.065324, 803.000000
3857, 514, 529, 56.075939, -7.886342, 782.000000, 56.080578, -7.887801, 802.000000
3858, 310, 330, 55.802223, -7.176405, 597.000000, 55.802223, -7.176405, 581.000000
3859, 83, 202, 55.887791, -4.115472, 530.000000, 55.887791, -4.115472, 501.000000
3860, 83, 132, 55.907730, -3.882536, 531.000000, 55.907730, -3.882536, 502.000000
3861, 400, 0, 56.038876, -1.553302, 622.000000, 56.038876, -1.553302, 597.000000
3862, 459, 537, 56.232079, 1.638134, 693.000000, 56.232079, 1.638134, 740.000000
3863, 174, 201, 56.575794, -71.919411, 299.000000, 56.575794, -71.919411, 316.000000
3864, 174, 0, 56.789417, -70.398933, 305.000000, 56.789417, -70.398933, 322.000000
3865, 357, 399, 56.473042, -63.678741, 853.000000, 56.473042, -63.678741, 881.000000
3866, 357, 399, 56.621777, -63.272442, 851.000000, 56.621777, -63.272442, 879.000000
3867, 424, 470, 56.412586, -62.329365, 901.000000, 56.412586, -62.329365, 955.000000
3868, 470, 820, 56.412586, -62.329365, 955.000000, 56.412586, -62.329365, 901.000000
3869, 424, 470, 56.601776, -61.717548, 898.000000, 56.601776, -61.717548, 952.000000
3870, 608, 0, 56.500774, -58.072762, 1056.000000, 56.500774, -58.072762, 1000.000000
3871, 539, 608, 56.779472, -57.303955, 996.000000, 56.779472, -57.303955, 1052.000000
3872, 608, 0, 56.710453, -57.497150, 1053.000000, 56.710453, -57.497150, 997.000000
3873, 453, 422, 56.368523, -53.887257, 916.000000, 56.368523, -53.887257, 881.000000
3874, 453, 422, 56.656696, -52.830772, 911.000000, 56.656696, -52.830772, 876.000000
3875, 585, 554, 56.599743, -53.043068, 1058.000000, 56.599743, -53.043068, 1001.000000
3876, 81, 0, 56.333378, -21.814890, 464.000000, 56.333378, -21.814890, 442.000000
3877, 81, 143, 56.357243, -21.589598, 465.000000, 56.357243, -21.589598, 443.000000
3878, 143, 143, 56.403965, -21.136456, 445.000000, 56.403965, -21.136456, 467.000000
3879, 143, 143, 56.494312, -20.223152, 449.000000, 56.494312, -20.223152, 471.000000
3880, 143, 143, 56.538555, -19.763771, 451.000000, 56.538555, -19.763771, 473.000000
3881, 143, 143, 56.582413, -19.303703, 453.000000, 56.582413, -19.303703, 475.000000
